,name,id,most_freq
4535,Bosphorus Brew 81,204534,"[('clear', 6), ('light', 5), ('white', 5), ('medium', 4), ('sweet', 3), ('caramel', 3), ('bitter', 3), ('malty', 2), ('alcohol', 2), ('fruity', 2)]"
4536,PERA 5,361203,"[('beer', 1)]"
4537,Bosphorus Road to Helles,381668,"[('medium', 4), ('bitter', 4), ('bread', 2), ('clear', 2), ('gold', 1), ('malty', 1), ('vanilla', 1), ('alcohol', 1), ('sweet', 1), ('beer', 1)]"
4538,ZIKKIMM Weiss,556281,"[('beer', 4), ('hazy', 1), ('sweet', 1), ('light', 1)]"
4539,Torch Pumpkin Ale,466600,"[('hazy', 1), ('dark', 1), ('medium', 1)]"
4540,Torch Smoked Beer,466601,"[('hazy', 1), ('dark', 1), ('orange', 1), ('smoked', 1)]"
4541,Tuborg Kış Bira,44762,"[('beer', 6), ('roasted', 2), ('spicy', 1), ('red', 1), ('alcohol', 1), ('acidic', 1), ('nutty', 1), ('smooth', 1), ('light', 1), ('amber', 1)]"
4542,"Gara Guzu Anniversary Beer ""1. yIL biRASI"" amber Ale",362552,"[('beer', 3), ('amber', 2), ('hazy', 1), ('malty', 1), ('alcohol', 1), ('caramel', 1), ('bitter', 1)]"
4543,Efes Brewmaster Series Red Ale,432506,"[('caramel', 8), ('medium', 7), ('red', 3), ('copper', 2), ('malty', 2), ('clear', 2), ('bitter', 2), ('bread', 1), ('toast', 1), ('earthy', 1)]"
4544,Bosphorus Beerinci,204540,"[('bitter', 2), ('fresh', 1), ('beer', 1), ('amber', 1)]"
4545,Red Tower Martzen,99694,"[('coffee', 4), ('dark', 4), ('red', 2), ('chocolate', 2), ('roasted', 2), ('sweet', 2), ('beer', 2), ('toffee', 1), ('brown', 1), ('mild', 1)]"
4546,Efes Brewmaster Series White Ale,432494,"[('hazy', 5), ('medium', 5), ('white', 3), ('bread', 2), ('banana', 2), ('vanilla', 2), ('sweet', 2), ('mild', 2), ('light', 2), ('fruity', 2)]"
4547,Pera 2,300216,"[('beer', 3), ('bread', 1), ('hazy', 1), ('dark', 1), ('grainy', 1), ('orange', 1), ('sweet', 1), ('caramel', 1), ('fruity', 1), ('amber', 1)]"
4548,Taps Istanbul Strong Ale,65276,"[('amber', 7), ('caramel', 6), ('sweet', 5), ('medium', 4), ('light', 4), ('bitter', 4), ('malty', 3), ('beer', 3), ('clear', 2), ('alcohol', 2)]"
4549,Bosphorus SYKO,227861,"[('orange', 3), ('caramel', 3), ('clear', 2), ('toffee', 2), ('medium', 2), ('bread', 1), ('brown', 1), ('grass', 1), ('pine', 1), ('mild', 1)]"
4550,Lion's Heart Swallows,336030,"[('light', 11), ('dark', 10), ('brown', 10), ('medium', 8), ('caramel', 8), ('sweet', 6), ('chocolate', 4), ('earthy', 3), ('nutty', 3), ('dates', 2)]"
4551,Lion's Heart Pride,355853,"[('caramel', 10), ('sweet', 5), ('light', 5), ('medium', 4), ('amber', 4), ('hazy', 3), ('beer', 3), ('smooth', 3), ('dark', 2), ('alcohol', 2)]"
4552,Lion's Heart Blonde Premium Ale,336018,"[('light', 4), ('beer', 3), ('hazy', 2), ('grainy', 2), ('mild', 2), ('white', 2), ('bitter', 2), ('zest', 1), ('brown', 1), ('fresh', 1)]"
4553,Lion's Heart Gold,355850,"[('white', 4), ('hazy', 3), ('grainy', 3), ('frothy', 1), ('zest', 1), ('orange', 1), ('fresh', 1), ('smooth', 1), ('medium', 1), ('bitter', 1)]"
4554,Zip Täç-Premium,325870,"[('sweet', 1), ('white', 1)]"
4555,Çynar Ak Aýy,389035,"[('pear', 2), ('sweet', 1), ('beer', 1), ('white', 1)]"
4556,Goňur,475278,"[('pear', 1), ('tart', 1), ('sweet', 1), ('fruity', 1), ('white', 1)]"
4557,Zip 5 Klassiki,127687,"[('light', 10), ('malty', 4), ('white', 4), ('beer', 3), ('bread', 2), ('clear', 2), ('hay', 2), ('medium', 2), ('spicy', 1), ('gold', 1)]"
4558,Zip Piwo Abadan,65821,"[('buttery', 6), ('sweet', 6), ('beer', 4), ('malty', 3), ('earthy', 2), ('metallic', 2), ('hazy', 1), ('full', 1), ('clear', 1), ('fresh', 1)]"
4559,Altyn Damja Garagum,370651,"[('light', 3), ('white', 3), ('malty', 2), ('clear', 2), ('sweet', 2), ('gold', 1), ('hazy', 1), ('dense', 1), ('metallic', 1), ('fruity', 1)]"
4560,Ýaşlyk Berk 1 12%,41896,"[('clear', 10), ('sweet', 6), ('light', 6), ('oily', 4), ('malty', 3), ('grainy', 3), ('white', 3), ('straw', 2), ('hay', 2), ('gold', 1)]"
4561,Turks Head Stout,336397,"[('coffee', 2), ('full', 1), ('dark', 1), ('chocolate', 1), ('black', 1), ('roast', 1), ('creamy', 1), ('beer', 1), ('smooth', 1), ('mild', 1)]"
4562,Turks Head Island Hopping Ale,336399,"[('beer', 1), ('caramel', 1), ('amber', 1), ('white', 1), ('bitter', 1)]"
4563,Turks Head Gon - Ta - Nort,533115,"[('caramel', 9), ('medium', 7), ('sweet', 5), ('light', 5), ('amber', 5), ('white', 5), ('brown', 3), ('oily', 2), ('dark', 2), ('chocolate', 2)]"
4564,Turks Head Down - Da Road IPA,510791,"[('medium', 3), ('pine', 2), ('grapefruit', 2), ('earthy', 1), ('clear', 1), ('orange', 1), ('metallic', 1), ('peel', 1), ('light', 1), ('caramel', 1)]"
4565,Turks Head Summer Wheat Ale,310242,"[('banana', 3), ('white', 3), ('hazy', 2), ('mild', 2), ('bready', 1), ('lemon', 1), ('zest', 1), ('sweet', 1), ('bright', 1), ('beer', 1)]"
4566,Turks Head I - Ain - Ga - Lie,533114,"[('pear', 1), ('medium', 1), ('apple', 1), ('white', 1)]"
4567,Turks Head Amber,74207,"[('caramel', 11), ('light', 9), ('clear', 4), ('sweet', 4), ('amber', 4), ('malty', 3), ('medium', 3), ('white', 3), ('bread', 2), ('dark', 2)]"
4568,Turks Head Lager,220312,"[('sweet', 14), ('light', 9), ('clear', 7), ('medium', 7), ('white', 7), ('bitter', 7), ('malty', 6), ('frothy', 4), ('grainy', 4), ('fruity', 2)]"
4569,Turks Head Light,59430,"[('light', 18), ('mild', 5), ('clear', 4), ('sweet', 4), ('beer', 4), ('medium', 4), ('white', 4), ('dry', 3), ('malty', 2), ('grainy', 2)]"
4570,Guinness Foreign Extra Stout (Uganda),542044,"[('malty', 3), ('dark', 3), ('round', 3), ('beer', 2), ('smooth', 2), ('dry', 2), ('coffee', 1), ('chocolate', 1), ('roasted', 1), ('brown', 1)]"
4571,Chairman's ESB (Uganda),7172,"[('alcohol', 2), ('buttery', 1), ('beer', 1), ('smooth', 1), ('white', 1)]"
4572,Uganda Breweries Senator Stout,550616,"[('dark', 2), ('medium', 2), ('light', 2), ('caramel', 2), ('metallic', 1), ('sweet', 1)]"
4573,Eagle Extra Lager,243561,"[('light', 5), ('white', 4), ('bread', 3), ('grass', 2), ('hay', 2), ('gold', 1), ('frothy', 1), ('clear', 1), ('grainy', 1), ('sweet', 1)]"
4574,Rock Stout,150615,"[('dark', 9), ('light', 8), ('chocolate', 5), ('medium', 4), ('tan', 4), ('roasted', 3), ('brown', 3), ('sweet', 3), ('bread', 2), ('roast', 2)]"
4575,Senator Extra,273457,"[('sweet', 5), ('white', 4), ('gold', 3), ('light', 3), ('grainy', 2), ('beer', 2), ('medium', 2), ('toast', 1), ('clear', 1), ('cloudy', 1)]"
4576,Moonberg Premium,152014,"[('malty', 7), ('sweet', 5), ('white', 5), ('clear', 3), ('gold', 2), ('straw', 2), ('grass', 2), ('light', 2), ('dry', 2), ('bread', 1)]"
4577,Moonberg Lager,150581,"[('white', 8), ('light', 5), ('clear', 4), ('gold', 2), ('malty', 2), ('straw', 2), ('sweet', 2), ('bread', 1), ('pineapple', 1), ('hazy', 1)]"
4578,Nile Gold Crystal Malt Lager,150173,"[('clear', 5), ('oily', 4), ('sweet', 4), ('white', 4), ('grainy', 3), ('medium', 3), ('bitter', 3), ('straw', 2), ('beer', 2), ('dry', 2)]"
4579,Bell Lager,15443,"[('clear', 2), ('dry', 2), ('white', 2), ('gold', 1), ('malty', 1), ('balanced', 1), ('grainy', 1), ('metallic', 1), ('sweet', 1), ('beer', 1)]"
4580,Nile Special (Lager),7170,"[('sweet', 5), ('white', 5), ('beer', 4), ('oily', 3), ('malty', 3), ('clear', 3), ('light', 3), ('apple', 3), ('medium', 2), ('wet', 1)]"
4581,Uganda Breweries Pilsner Lager,17541,"[('white', 7), ('sweet', 6), ('clear', 5), ('light', 4), ('honey', 2), ('bread', 1), ('gold', 1), ('frothy', 1), ('banana', 1), ('bready', 1)]"
4582,Club Pilsner (Uganda),7171,"[('beer', 4), ('clear', 3), ('sweet', 3), ('light', 3), ('white', 3), ('medium', 2), ('wet', 1), ('malty', 1), ('dry', 1), ('bitter', 1)]"
4583,Collider Affectionate Krampus,411214,"[('coffee', 8), ('chocolate', 6), ('medium', 6), ('dark', 5), ('black', 5), ('light', 5), ('brown', 4), ('bitter', 4), ('full', 3), ('balanced', 3)]"
4584,Pravda 400 Varka,448169,"[('spicy', 6), ('alcohol', 4), ('caramel', 4), ('sweet', 3), ('fresh', 3), ('medium', 3), ('bitter', 3), ('dark', 2), ('balanced', 2), ('light', 2)]"
4585,Collaport WTF2?,480550,"[('dark', 2), ('red', 2), ('alcohol', 2), ('sweet', 2), ('caramel', 2), ('deep', 2), ('warming', 2), ('bread', 1), ('dates', 1), ('heavy', 1)]"
4586,Pravda Fresh Hop Vatra,458034,"[('light', 8), ('bitter', 4), ('balanced', 3), ('white', 3), ('hazy', 2), ('straw', 2), ('sweet', 2), ('fresh', 2), ('beer', 2), ('medium', 2)]"
4587,Pravda DWIPA,546301,"[('orange', 8), ('beer', 7), ('fruity', 7), ('white', 7), ('hazy', 6), ('medium', 5), ('bread', 4), ('malty', 4), ('bitter', 4), ('mango', 3)]"
4588,Pravda Lvivska Vesna,327416,"[('dark', 7), ('chocolate', 4), ('medium', 4), ('light', 4), ('alcohol', 3), ('black', 2), ('roasted', 2), ('brown', 2), ('sweet', 2), ('caramel', 2)]"
4589,Pravda 100 Varka (Sota Varka),354556,"[('sweet', 9), ('dark', 8), ('beer', 8), ('caramel', 6), ('brown', 5), ('fruity', 5), ('alcohol', 4), ('hazy', 3), ('coffee', 3), ('malty', 3)]"
4590,Pravda Lvivska Osin,382705,"[('dark', 6), ('spicy', 4), ('sweet', 4), ('medium', 4), ('light', 4), ('hazy', 2), ('red', 2), ('roasted', 2), ('ruby', 2), ('alcohol', 2)]"
4591,Tsypa / Collider Holy Pumpkin,461784,"[('balanced', 3), ('sweet', 3), ('medium', 2), ('spicy', 1), ('orange', 1), ('tart', 1), ('creamy', 1), ('beer', 1), ('smooth', 1), ('clove', 1)]"
4592,Pravda IPA Magnum Green Hop,459358,"[('hazy', 4), ('pine', 4), ('sweet', 3), ('amber', 3), ('bitter', 3), ('orange', 2), ('grass', 2), ('white', 2), ('lemon', 1), ('subtle', 1)]"
4593,Kumpel Porter,479333,"[('coffee', 2), ('medium', 2), ('banana', 1), ('black', 1), ('roasted', 1), ('bitter', 1)]"
4594,Tsypa Vnochi,510653,"[('black', 7), ('roasted', 7), ('chocolate', 5), ('coffee', 4), ('balanced', 4), ('pine', 4), ('medium', 4), ('light', 4), ('smooth', 3), ('bitter', 3)]"
4595,Pravda India Pale Lager,401706,"[('white', 4), ('bitter', 4), ('hazy', 3), ('grass', 3), ('dry', 3), ('beer', 2), ('light', 2), ('bread', 1), ('frothy', 1), ('malty', 1)]"
4596,Lvivske Porter,25805,"[('roasted', 4), ('dark', 3), ('caramel', 3), ('bitter', 3), ('malty', 2), ('brown', 2), ('medium', 2), ('toast', 1), ('red', 1), ('black', 1)]"
4597,Pravda Beer Theatre,382698,"[('brown', 3), ('hazy', 2), ('beer', 2), ('pine', 2), ('caramel', 2), ('coffee', 1), ('dark', 1), ('roasted', 1), ('deep', 1)]"
4598,Pravda 1917-2017 100 Років УНР,522479,"[('chocolate', 6), ('coffee', 5), ('black', 5), ('dark', 4), ('roasted', 4), ('sweet', 4), ('beer', 4), ('medium', 4), ('roast', 3), ('brown', 3)]"
4599,Pravda Batyar IPA,539465,"[('malty', 5), ('grapefruit', 5), ('sweet', 4), ('balanced', 3), ('beer', 3), ('caramel', 3), ('amber', 3), ('hazy', 2), ('grass', 2), ('medium', 2)]"
4600,Pravda Rye IPA,537572,"[('bitter', 8), ('light', 6), ('medium', 4), ('orange', 3), ('sweet', 3), ('white', 3), ('hazy', 2), ('pear', 2), ('cloudy', 2), ('fruity', 2)]"
4601,Tsypa Chorna,422677,"[('dark', 8), ('coffee', 7), ('chocolate', 7), ('medium', 7), ('black', 6), ('roasted', 4), ('licorice', 4), ('brown', 4), ('caramel', 4), ('dry', 4)]"
4602,Kumpel Kolektsiyne svitle,461113,"[('hazy', 1), ('heavy', 1), ('orange', 1), ('sweet', 1), ('grass', 1), ('pine', 1), ('honey', 1), ('medium', 1), ('bitter', 1)]"
4603,White Rabbit Craft Shadow Black IPA(Blackcurrant),452944,"[('black', 4), ('medium', 3), ('roasted', 2), ('currant', 2), ('honey', 2), ('caramel', 2), ('coffee', 1), ('blackberry', 1), ('complex', 1), ('dark', 1)]"
4604,Pravda Beer Theatre,351391,"[('hazy', 2), ('malty', 2), ('medium', 2), ('copper', 1), ('grass', 1), ('pine', 1), ('white', 1)]"
4605,Mad Brewlads Bandera de la Gran Colombia,407659,"[('sweet', 2), ('pine', 2), ('amber', 2), ('grapefruit', 2), ('bitter', 2), ('hazy', 1), ('balanced', 1), ('zest', 1), ('alcohol', 1), ('toffee', 1)]"
4606,Varvar Imperial Stout,447234,"[('dark', 16), ('roasted', 11), ('brown', 6), ('sweet', 6), ('chocolate', 5), ('tan', 5), ('malty', 4), ('black', 4), ('licorice', 4), ('light', 4)]"
4607,Tsypa Bila,422674,"[('medium', 6), ('white', 6), ('clear', 5), ('grass', 5), ('bitter', 5), ('fresh', 4), ('light', 4), ('lemon', 3), ('peel', 3), ('fruity', 3)]"
4608,Troubadour Te Deum IPA,394407,"[('hazy', 3), ('beer', 3), ('malty', 2), ('orange', 2), ('white', 2), ('medium', 1), ('light', 1), ('amber', 1), ('bitter', 1)]"
4609,Tsypa 100,510661,"[('beer', 4), ('sweet', 2), ('honey', 2), ('grapefruit', 2), ('bitter', 2), ('copper', 1), ('spicy', 1), ('heavy', 1), ('malty', 1), ('dark', 1)]"
4610,Tsypa Na Molotsi,470522,"[('chocolate', 6), ('caramel', 6), ('sweet', 5), ('coffee', 3), ('dark', 2), ('black', 2), ('balanced', 2), ('brown', 2), ('fresh', 2), ('smooth', 2)]"
4611,Tsypa Pid Travov,422673,"[('sweet', 4), ('light', 4), ('hazy', 3), ('amber', 3), ('bitter', 3), ('spicy', 2), ('malty', 2), ('earthy', 2), ('zest', 2), ('beer', 2)]"
4612,Tsypa Plombir IPA,510665,"[('sweet', 3), ('toffee', 2), ('creamy', 2), ('fruity', 2), ('grapefruit', 2), ('hazy', 1), ('malty', 1), ('balanced', 1), ('peach', 1), ('orange', 1)]"
4613,Pravda Syla,314762,"[('sweet', 7), ('light', 6), ('white', 6), ('hazy', 5), ('malty', 5), ('fruity', 5), ('mild', 4), ('medium', 4), ('alcohol', 3), ('beer', 3)]"
4614,Pravda Malevich,478284,"[('coffee', 14), ('medium', 7), ('roasted', 6), ('dark', 5), ('dry', 5), ('spicy', 4), ('black', 4), ('burnt', 4), ('caramel', 4), ('balanced', 3)]"
4615,Pravda Single Hop Cascade,433825,"[('beer', 6), ('malty', 1), ('roasted', 1), ('peach', 1), ('silky', 1), ('fruity', 1), ('amber', 1)]"
4616,Tsypa Double Kopchena,470520,"[('smoked', 10), ('dark', 6), ('bacon', 6), ('light', 6), ('caramel', 6), ('bread', 4), ('mild', 4), ('spicy', 3), ('hazy', 3), ('clear', 3)]"
4617,Varvar Cloudy,501528,"[('orange', 2), ('hay', 2), ('smooth', 2), ('medium', 2), ('grapefruit', 2), ('white', 2), ('pineapple', 1), ('hazy', 1), ('full', 1), ('mango', 1)]"
4618,Varvar Equinox DIPA,531677,"[('medium', 3), ('white', 3), ('pineapple', 1), ('gold', 1), ('heavy', 1), ('malty', 1), ('dark', 1), ('vanilla', 1), ('balanced', 1), ('clear', 1)]"
4619,Pravda Infused Stout,555506,"[('black', 6), ('heavy', 3), ('currant', 3), ('coffee', 2), ('prunes', 1), ('large', 1), ('dark', 1), ('chocolate', 1), ('roasted', 1), ('brown', 1)]"
4620,Syndicate / Zip's Brewhouse Alfa Wolf Double IPA,402924,"[('pine', 4), ('grapefruit', 3), ('malty', 2), ('medium', 2), ('bitter', 2), ('dark', 1), ('balanced', 1), ('clear', 1), ('lemon', 1), ('lingering', 1)]"
4621,Pravda Fresh,382686,"[('fresh', 2), ('pine', 2), ('white', 2), ('gold', 1), ('hazy', 1), ('clear', 1), ('sweet', 1), ('acidic', 1), ('grass', 1), ('beer', 1)]"
4622,Varvar Altbier Doppelsticke,409969,"[('roasted', 2), ('caramel', 2), ('complex', 1), ('malty', 1), ('dark', 1), ('beer', 1), ('deep', 1)]"
4623,Pravda Obama Hope,324150,"[('chocolate', 8), ('medium', 8), ('black', 7), ('light', 7), ('bitter', 7), ('coffee', 6), ('brown', 4), ('dark', 3), ('caramel', 3), ('oily', 2)]"
4624,Pravda Single Hop Chinook,414111,"[('copper', 1), ('clear', 1), ('tart', 1), ('crystal', 1), ('white', 1), ('bitter', 1)]"
4625,Pravda Koktel Pyvovara,462288,"[('grass', 1), ('beer', 1), ('pine', 1), ('honey', 1)]"
4626,Mad Brewlads Hoptuin White IPA,383114,"[('medium', 5), ('orange', 3), ('bitter', 3), ('complex', 2), ('sweet', 2), ('peel', 2), ('spicy', 1), ('heavy', 1), ('dark', 1), ('banana', 1)]"
4627,Tsypa Samotnya,422675,"[('grapefruit', 5), ('pine', 4), ('bitter', 4), ('orange', 3), ('caramel', 3), ('spicy', 2), ('malty', 2), ('fruity', 2), ('balanced', 1), ('sweet', 1)]"
4628,Pravda 200 Varka,384130,"[('white', 3), ('hazy', 2), ('alcohol', 2), ('sweet', 2), ('grass', 2), ('fruity', 2), ('amber', 2), ('bitter', 2), ('spicy', 1), ('malty', 1)]"
4629,Collider De Smedt Asphalt,411223,"[('amber', 2), ('white', 2), ('bitter', 2), ('spicy', 1), ('hazy', 1), ('dark', 1), ('balanced', 1), ('beer', 1), ('medium', 1), ('light', 1)]"
4630,Pravda McGuinness,419816,"[('chocolate', 8), ('medium', 7), ('roasted', 6), ('coffee', 5), ('black', 5), ('bitter', 4), ('dark', 3), ('sweet', 3), ('light', 3), ('caramel', 3)]"
4631,Pravda Chervoni Ochi,401710,"[('medium', 11), ('malty', 5), ('caramel', 5), ('light', 4), ('red', 3), ('roasted', 2), ('orange', 2), ('brown', 2), ('sweet', 2), ('tan', 2)]"
4632,Pravda BBQ,409050,"[('hazy', 1), ('straw', 1), ('sweet', 1), ('beer', 1), ('medium', 1)]"
4633,St. John Brewers Virgin Islands VI Massive Coffee Stout,202873,"[('coffee', 14), ('dark', 9), ('chocolate', 6), ('roast', 6), ('brown', 6), ('medium', 5), ('black', 4), ('roasted', 4), ('sweet', 4), ('light', 3)]"
4634,St. John Brewers Virgin Islands VI Massive Double IPA,249452,"[('hazy', 6), ('malty', 5), ('orange', 5), ('caramel', 5), ('pine', 4), ('amber', 4), ('grapefruit', 4), ('white', 4), ('bitter', 4), ('dark', 3)]"
4635,St. John Brewers Virgin Islands Pale Tourist,399656,"[('light', 4), ('white', 3), ('bready', 2), ('sweet', 2), ('medium', 2), ('gold', 1), ('wet', 1), ('chocolate', 1), ('balanced', 1), ('clear', 1)]"
4636,St. John Brewers Virgin Islands Amber Jack,126694,"[('light', 5), ('caramel', 4), ('amber', 4), ('white', 3), ('toffee', 2), ('brown', 2), ('dry', 2), ('copper', 1), ('butterscotch', 1), ('chocolate', 1)]"
4637,St. John Brewers Virgin Islands Island Hoppin IPA,115181,"[('light', 7), ('toffee', 5), ('sweet', 5), ('bread', 4), ('beer', 4), ('caramel', 4), ('amber', 4), ('bitter', 4), ('medium', 3), ('dry', 3)]"
4638,St. John Brewers Virgin Islands St. John Belgian IPA,458014,"[('light', 4), ('sweet', 2), ('gold', 1), ('hazy', 1), ('dark', 1), ('grainy', 1), ('white', 1), ('bitter', 1)]"
4639,St. John Brewers Amber Ale,522462,"[('beer', 1), ('light', 1)]"
4640,Fort Christian West Indies Porter,41257,"[('medium', 2), ('coffee', 1), ('dark', 1), ('chocolate', 1), ('black', 1), ('white', 1)]"
4641,St. John Brewers Virgin Islands Frozen Cistern Winter Ale,126695,"[('roasted', 2), ('coffee', 1), ('dark', 1), ('chocolate', 1), ('alcohol', 1), ('brown', 1), ('light', 1)]"
4642,Fort Christian Hammerhead,41256,"[('grainy', 2), ('bitter', 2), ('gold', 1), ('bready', 1), ('orange', 1), ('sweet', 1), ('grass', 1), ('medium', 1), ('peel', 1), ('white', 1)]"
4643,Virgin Islands Blackbeard Ale,7249,"[('brown', 5), ('sweet', 4), ('malty', 3), ('bitter', 3), ('toffee', 2), ('creamy', 2), ('medium', 2), ('light', 2), ('caramel', 2), ('amber', 2)]"
4644,St. John Brewers Virgin Islands Liquid Sunshine,106141,"[('light', 14), ('white', 7), ('sweet', 5), ('bitter', 4), ('gold', 3), ('clear', 3), ('spicy', 2), ('malty', 2), ('lemon', 2), ('creamy', 2)]"
4645,St. John Brewers Virgin Islands Tropical Mango Pale Ale,63824,"[('mango', 5), ('sweet', 3), ('fruity', 2), ('dense', 1), ('complex', 1), ('peach', 1), ('grass', 1), ('beer', 1), ('mild', 1), ('medium', 1)]"
4646,Toppling Goliath Kentucky Brunch,166019,"[('coffee', 5), ('roasted', 4), ('sweet', 4), ('caramel', 3), ('oily', 2), ('vanilla', 2), ('chocolate', 2), ('black', 2), ('balanced', 2), ('brown', 2)]"
4647,Goose Island Beer Company (AB-InBev),116684,"[('chocolate', 15), ('dark', 12), ('sweet', 12), ('vanilla', 11), ('coffee', 6), ('beer', 6), ('brown', 5), ('caramel', 5), ('black', 4), ('alcohol', 4)]"
4648,Toppling Goliath Mornin' Delight,151817,"[('coffee', 17), ('sweet', 9), ('roasted', 8), ('chocolate', 7), ('beer', 7), ('vanilla', 6), ('black', 6), ('bitter', 5), ('malty', 4), ('roast', 4)]"
4649,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,249005,"[('brown', 4), ('spicy', 3), ('dark', 3), ('black', 3), ('sweet', 3), ('fruity', 3), ('chocolate', 2), ('full', 1), ('complex', 1), ('red', 1)]"
4650,New Glarus Brewing Company,224377,"[('blackberry', 10), ('tart', 8), ('light', 7), ('sweet', 5), ('medium', 5), ('hazy', 3), ('full', 3), ('dark', 3), ('intense', 3), ('acidic', 3)]"
4651,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Barrel Aged,58590,"[('sweet', 13), ('dark', 11), ('chocolate', 7), ('black', 6), ('vanilla', 5), ('light', 4), ('alcohol', 3), ('intense', 3), ('full', 2), ('roasted', 2)]"
4652,Russian River Pliny the Younger,43181,"[('pine', 7), ('beer', 4), ('grapefruit', 4), ('bitter', 4), ('astringent', 2), ('orange', 2), ('caramel', 2), ('fruity', 2), ('oily', 1), ('copper', 1)]"
4653,AleSmith Speedway Stout - Bourbon Barrel Aged,28173,"[('coffee', 5), ('dark', 5), ('chocolate', 5), ('vanilla', 4), ('roasted', 2), ('roast', 2), ('sweet', 2), ('oily', 1), ('full', 1), ('complex', 1)]"
4654,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Vanilla Bean,86808,"[('vanilla', 17), ('sweet', 13), ('dark', 10), ('chocolate', 7), ('black', 7), ('beer', 5), ('roasted', 4), ('coffee', 3), ('brown', 3), ('intense', 3)]"
4655,Cigar City Brewing,167898,"[('mango', 8), ('beer', 8), ('tart', 7), ('fruity', 6), ('pineapple', 5), ('orange', 3), ('sweet', 3), ('bright', 3), ('white', 3), ('hazy', 2)]"
4656,Bell's Black Note Stout,71826,"[('dark', 13), ('black', 11), ('chocolate', 10), ('coffee', 6), ('full', 5), ('roasted', 5), ('smooth', 5), ('caramel', 5), ('brown', 4), ('oily', 3)]"
4657,Cigar City Brewing,119354,"[('chocolate', 8), ('dark', 7), ('apple', 7), ('vanilla', 6), ('sweet', 6), ('light', 6), ('black', 5), ('beer', 4), ('brown', 3), ('fruity', 3)]"
4658,Founders Brewing Company,98973,"[('chocolate', 6), ('sweet', 6), ('beer', 6), ('coffee', 5), ('caramel', 5), ('tan', 5), ('dark', 4), ('black', 4), ('spicy', 3), ('vanilla', 3)]"
4659,Cigar City Brewing,154970,"[('chocolate', 16), ('black', 9), ('beer', 8), ('vanilla', 7), ('dark', 5), ('sweet', 5), ('roasted', 4), ('coffee', 3), ('full', 3), ('complex', 3)]"
4660,AleSmith Speedway Stout - Bourbon Barrel Aged: Vietnamese Coffee,296243,"[('coffee', 15), ('vanilla', 9), ('black', 5), ('sweet', 5), ('full', 4), ('dark', 4), ('roasted', 4), ('brown', 4), ('beer', 4), ('light', 4)]"
4661,Goose Island Beer Company (AB-InBev),235913,"[('chocolate', 14), ('black', 9), ('light', 9), ('dark', 8), ('full', 7), ('vanilla', 7), ('sweet', 7), ('alcohol', 6), ('brown', 6), ('caramel', 6)]"
4662,AleSmith Speedway Stout,14232,"[('coffee', 5), ('chocolate', 3), ('full', 2), ('dark', 2), ('vanilla', 2), ('black', 2), ('roasted', 2), ('brown', 2), ('beer', 2), ('medium', 2)]"
4663,Cigar City Brewing,119353,"[('coffee', 14), ('chocolate', 12), ('dark', 10), ('black', 9), ('vanilla', 8), ('brown', 5), ('roasted', 4), ('oily', 2), ('full', 2), ('roast', 2)]"
4664,Hill Farmstead Ann,175070,"[('light', 14), ('white', 12), ('dry', 6), ('beer', 4), ('clear', 3), ('tart', 3), ('honey', 3), ('smooth', 3), ('fruity', 3), ('hazy', 2)]"
4665,Cigar City Hunahpu's Imperial Stout,97078,"[('chocolate', 9), ('dark', 6), ('coffee', 4), ('beer', 4), ('spicy', 3), ('full', 3), ('vanilla', 3), ('brown', 3), ('sweet', 3), ('smooth', 3)]"
4666,Midnight Sun Brewing Company,48211,"[('sweet', 15), ('dark', 14), ('brown', 12), ('caramel', 10), ('light', 9), ('vanilla', 8), ('red', 5), ('chocolate', 5), ('clear', 4), ('toffee', 4)]"
4667,Founders KBS (Kentucky Breakfast Stout),40544,"[('chocolate', 9), ('coffee', 5), ('dark', 5), ('vanilla', 5), ('alcohol', 5), ('black', 4), ('brown', 3), ('beer', 3), ('oily', 2), ('roasted', 2)]"
4668,Three Floyds Dark Lord Russian Imperial Stout,15917,"[('chocolate', 10), ('dark', 7), ('sweet', 7), ('black', 6), ('coffee', 5), ('roasted', 5), ('full', 2), ('dense', 2), ('vanilla', 2), ('roast', 2)]"
4669,Bell's Expedition Stout,3214,"[('dark', 6), ('chocolate', 5), ('brown', 5), ('coffee', 4), ('black', 4), ('roasted', 4), ('alcohol', 3), ('medium', 3), ('light', 3), ('heavy', 2)]"
4670,Toppling Goliath,320501,"[('vanilla', 12), ('chocolate', 10), ('black', 8), ('brown', 8), ('coffee', 7), ('dark', 7), ('sweet', 7), ('light', 6), ('caramel', 6), ('heavy', 5)]"
4671,Russian River Pliny the Elder,8936,"[('medium', 3), ('bitter', 3), ('malty', 2), ('sweet', 2), ('white', 2), ('bread', 1), ('hazy', 1), ('full', 1), ('mango', 1), ('clear', 1)]"
4672,AleSmith Brewing Company,202442,"[('coffee', 10), ('dark', 8), ('brown', 6), ('chocolate', 5), ('sweet', 5), ('caramel', 5), ('vanilla', 4), ('black', 3), ('roasted', 3), ('roast', 3)]"
