,name,id,most_freq
3998,Pelicon Enigma IPA,405961,"[('medium', 8), ('white', 6), ('orange', 3), ('bitter', 3), ('fruity', 3), ('cloudy', 2), ('grapefruit', 2), ('lime', 2), ('hazy', 2), ('dry', 2)]"
3999,Lobik Fruitpocalypse Now,537179,"[('medium', 8), ('grapefruit', 5), ('fruity', 5), ('mango', 5), ('white', 3), ('hazy', 3), ('bitter', 3), ('peach', 2), ('orange', 2), ('fresh', 2)]"
4000,Pelicon Quantum DIPA,334926,"[('medium', 9), ('grapefruit', 6), ('white', 6), ('hazy', 5), ('light', 4), ('sweet', 3), ('creamy', 3), ('fruity', 3), ('clear', 2), ('warming', 2)]"
4001,Hopsbrew Juicy IPA,514358,"[('orange', 8), ('fruity', 7), ('white', 6), ('medium', 5), ('peach', 2), ('large', 2), ('grapefruit', 2), ('creamy', 2), ('amber', 2), ('full', 2)]"
4002,Reservoir Dogs Lone Wolf Single Hop IPA,400936,"[('fruity', 6), ('bitter', 5), ('medium', 4), ('hazy', 4), ('sweet', 3), ('white', 3), ('malty', 3), ('creamy', 3), ('amber', 3), ('caramel', 3)]"
4003,Hopsbrew 1st Anniversary Black IPA,479281,"[('chocolate', 11), ('black', 8), ('roasted', 8), ('medium', 7), ('creamy', 6), ('dark', 5), ('pine', 5), ('bitter', 5), ('smooth', 5), ('light', 5)]"
4004,Hopsbrew Oatmeal Stout with Vanilla,471156,"[('vanilla', 17), ('medium', 12), ('coffee', 11), ('chocolate', 11), ('dark', 9), ('sweet', 8), ('black', 8), ('brown', 8), ('light', 8), ('roasted', 7)]"
4005,Pelicon Imperial Coffee Stout,369988,"[('coffee', 18), ('dark', 9), ('black', 6), ('roasted', 5), ('malty', 4), ('tan', 3), ('vanilla', 3), ('brown', 3), ('burnt', 2), ('medium', 2)]"
4006,Reservoir Dogs Mea Culpa,555137,"[('medium', 9), ('sweet', 6), ('caramel', 6), ('white', 5), ('fruity', 5), ('amber', 4), ('clear', 4), ('oily', 4), ('full', 4), ('intense', 4)]"
4007,Tektonik Nelson India Black Ale,369099,"[('dark', 7), ('medium', 6), ('roasted', 6), ('fruity', 6), ('light', 6), ('caramel', 5), ('chocolate', 5), ('bitter', 4), ('brown', 4), ('sweet', 3)]"
4008,HumanFish Stout,141160,"[('roasted', 13), ('chocolate', 12), ('coffee', 9), ('dark', 9), ('caramel', 7), ('black', 6), ('malty', 6), ('bitter', 5), ('brown', 5), ('creamy', 4)]"
4009,Pelicon The 3rd Pill IPA,234277,"[('medium', 8), ('white', 6), ('grapefruit', 5), ('orange', 4), ('hazy', 4), ('pine', 4), ('light', 4), ('balanced', 3), ('bitter', 3), ('fruity', 3)]"
4010,Pivovarna Pelicon,319219,"[('coffee', 16), ('black', 4), ('creamy', 3), ('medium', 3), ('roasted', 3), ('dark', 3), ('chocolate', 3), ('brown', 3), ('bitter', 2), ('light', 2)]"
4011,Reservoir Dogs Sucubo,326629,"[('sweet', 8), ('light', 8), ('medium', 7), ('bitter', 6), ('fruity', 6), ('malty', 4), ('amber', 4), ('dry', 4), ('white', 3), ('caramel', 3)]"
4012,Lintvern Black IPA,449768,"[('fruity', 6), ('malty', 3), ('medium', 3), ('brown', 3), ('sweet', 2), ('black', 2), ('white', 2), ('alcohol', 2), ('roasted', 2), ('dark', 2)]"
4013,Tektonik Dizzy IPA Amerikana,440889,"[('medium', 9), ('orange', 6), ('white', 5), ('bitter', 5), ('light', 5), ('grapefruit', 4), ('fruity', 4), ('dry', 4), ('hazy', 3), ('tangerine', 3)]"
4014,Pivovarna Pelicon,384299,"[('chocolate', 13), ('black', 8), ('sweet', 7), ('brown', 5), ('toffee', 4), ('malty', 3), ('medium', 3), ('bitter', 3), ('light', 3), ('roast', 2)]"
4015,Pelicon Out of China,302841,"[('caramel', 9), ('orange', 4), ('fruity', 4), ('sweet', 3), ('white', 3), ('medium', 3), ('grapefruit', 2), ('malty', 2), ('amber', 2), ('hazy', 2)]"
4016,HumanFish Mudpuppy,456316,"[('bitter', 8), ('dry', 8), ('harsh', 6), ('white', 5), ('hazy', 5), ('sweet', 4), ('cloudy', 3), ('pine', 3), ('light', 3), ('orange', 2)]"
4017,Reservoir Dogs Conqueror,344494,"[('white', 4), ('malty', 4), ('hazy', 4), ('bitter', 4), ('light', 4), ('medium', 3), ('fruity', 3), ('sweet', 2), ('orange', 2), ('straw', 2)]"
4018,HumanFish Imperial IPA,330870,"[('sweet', 11), ('caramel', 9), ('bitter', 9), ('malty', 6), ('medium', 6), ('alcohol', 5), ('amber', 5), ('hazy', 5), ('white', 4), ('dark', 4)]"
4019,Mali Grad Robust Porter,280823,"[('sweet', 5), ('coffee', 5), ('bitter', 5), ('brown', 5), ('black', 4), ('caramel', 4), ('full', 4), ('medium', 3), ('oily', 3), ('roasted', 3)]"
4020,Mali Grad / Hopsbrew Lactose Tolerant,474897,"[('medium', 10), ('malty', 4), ('light', 4), ('creamy', 3), ('mild', 3), ('vanilla', 3), ('pine', 3), ('peach', 2), ('cloudy', 2), ('amber', 2)]"
4021,Barut Summer Snow - Brett Berliner Weisse,547076,"[('light', 9), ('white', 7), ('medium', 6), ('hazy', 3), ('balanced', 2), ('creamy', 2), ('bready', 2), ('smooth', 2), ('dry', 2), ('cloudy', 1)]"
4022,Mali Grad Black Magic Woman,375788,"[('medium', 14), ('light', 9), ('chocolate', 7), ('dark', 6), ('brown', 6), ('caramel', 5), ('roasted', 5), ('fruity', 5), ('black', 4), ('balanced', 4)]"
4023,Pelicon Yes Boss!,348297,"[('bitter', 6), ('medium', 5), ('sweet', 4), ('light', 4), ('grapefruit', 3), ('white', 3), ('amber', 3), ('fruity', 3), ('peach', 2), ('malty', 2)]"
4024,Hopsbrew IPA,395054,"[('bitter', 9), ('white', 7), ('fruity', 7), ('medium', 6), ('hazy', 6), ('malty', 5), ('orange', 5), ('sweet', 3), ('peach', 3), ('grapefruit', 3)]"
4025,HumanFish Combat Wombat,265773,"[('pine', 5), ('white', 4), ('medium', 4), ('bitter', 4), ('malty', 3), ('fruity', 3), ('grapefruit', 2), ('creamy', 2), ('hazy', 2), ('dry', 2)]"
4026,Hopsbrew 5 O'Clock IPA,495805,"[('hazy', 7), ('orange', 6), ('medium', 6), ('pine', 5), ('light', 5), ('sweet', 3), ('grapefruit', 3), ('white', 3), ('bitter', 3), ('grainy', 2)]"
4027,HumanFish 2015 Harvest SIPA,367491,"[('amber', 3), ('medium', 3), ('caramel', 3), ('grass', 3), ('balanced', 2), ('hazy', 2), ('bitter', 2), ('toast', 2), ('sweet', 1), ('burnt', 1)]"
4028,HumanFish 2013 Harvest SIPA,234161,"[('cloudy', 2), ('amber', 2), ('mild', 2), ('caramel', 2), ('dry', 2), ('light', 2), ('balanced', 1), ('lingering', 1), ('grapefruit', 1), ('medium', 1)]"
4029,Reservoir Dogs Warrior,299545,"[('white', 7), ('orange', 7), ('hazy', 6), ('bitter', 5), ('fruity', 5), ('caramel', 4), ('grapefruit', 3), ('malty', 3), ('amber', 3), ('medium', 3)]"
4030,Lobik Hop Hazard,552765,"[('white', 5), ('medium', 5), ('orange', 3), ('bitter', 3), ('fruity', 3), ('smooth', 3), ('cloudy', 2), ('hazy', 2), ('intense', 2), ('pine', 2)]"
4031,Reservoir Dogs Cum Grano Salis,501990,"[('white', 4), ('light', 4), ('balanced', 3), ('dry', 3), ('cloudy', 2), ('medium', 2), ('hazy', 2), ('bready', 2), ('sweet', 1), ('buttery', 1)]"
4032,Hopsbrew Winter Pale Ale,471986,"[('medium', 6), ('hazy', 3), ('fruity', 3), ('pineapple', 3), ('balanced', 2), ('grapefruit', 2), ('mild', 2), ('bitter', 2), ('deep', 2), ('light', 2)]"
4033,Mali Grad The Girl from Ipanema,382753,"[('medium', 10), ('bitter', 6), ('sweet', 5), ('white', 5), ('malty', 5), ('caramel', 5), ('hazy', 5), ('fruity', 5), ('light', 4), ('amber', 3)]"
4034,Carniola Red District,412279,"[('amber', 5), ('medium', 5), ('caramel', 4), ('bitter', 4), ('dry', 4), ('honey', 3), ('sweet', 2), ('black', 2), ('creamy', 2), ('hazy', 2)]"
4035,Lobik Saison d'Aviron,495300,"[('white', 4), ('medium', 4), ('hazy', 4), ('orange', 3), ('spicy', 3), ('tangerine', 3), ('light', 3), ('creamy', 2), ('peel', 2), ('large', 1)]"
4036,Reservoir Dogs Incubo,382325,"[('white', 6), ('medium', 5), ('bitter', 4), ('spicy', 3), ('hazy', 3), ('fruity', 3), ('dry', 3), ('light', 2), ('sweet', 1), ('large', 1)]"
4037,Lobik Svarun,502904,"[('amber', 4), ('medium', 4), ('light', 4), ('caramel', 3), ('bitter', 3), ('fruity', 3), ('balanced', 2), ('white', 2), ('bread', 2), ('hazy', 2)]"
4038,Mister Nobody NEIPA,555141,"[('sweet', 2), ('mild', 2), ('bitter', 2), ('peach', 1), ('complex', 1), ('medium', 1), ('fresh', 1), ('fruity', 1)]"
4039,Varissh Deep Purple,348396,"[('white', 5), ('orange', 5), ('medium', 5), ('bitter', 4), ('hazy', 3), ('pine', 3), ('sweet', 2), ('cloudy', 2), ('malty', 2), ('dry', 2)]"
4040,Loo-blah-nah Apricot Ale,537087,"[('apricot', 5), ('orange', 4), ('fruity', 4), ('light', 4), ('white', 3), ('medium', 3), ('hazy', 3), ('peach', 2), ('mild', 2), ('sweet', 1)]"
4041,Solomon Breweries Canoe Lager,487298,"[('sweet', 3), ('grainy', 3), ('white', 3), ('smooth', 3), ('light', 3), ('malty', 2), ('medium', 2), ('mild', 2), ('clear', 1), ('round', 1)]"
4042,SB Special,209825,"[('white', 5), ('clear', 4), ('light', 4), ('hot', 2), ('grainy', 2), ('alcohol', 2), ('bread', 2), ('apple', 2), ('sweet', 1), ('copper', 1)]"
4043,SolBrew,41573,"[('white', 3), ('grainy', 2), ('clear', 2), ('medium', 2), ('gold', 2), ('light', 2), ('sweet', 1), ('hot', 1), ('malty', 1), ('mild', 1)]"
4044,Bierwerk,141294,"[('coffee', 18), ('roasted', 13), ('dark', 10), ('black', 7), ('chocolate', 7), ('sweet', 6), ('bitter', 5), ('brown', 5), ('grainy', 4), ('malty', 2)]"
4045,Devil's Peak King's Blockhouse IPA,159925,"[('medium', 5), ('bitter', 5), ('white', 4), ('pine', 4), ('grass', 4), ('light', 4), ('clear', 3), ('smooth', 3), ('sweet', 2), ('copper', 2)]"
4046,Woodstock Mr Brownstone,442149,"[('chocolate', 10), ('brown', 7), ('dark', 6), ('medium', 5), ('balanced', 3), ('bitter', 3), ('dry', 3), ('sweet', 2), ('tan', 2), ('large', 1)]"
4047,Devil's Peak Grapefruit Express,454866,"[('grapefruit', 10), ('clear', 3), ('orange', 3), ('sweet', 2), ('white', 2), ('medium', 2), ('gold', 2), ('peel', 2), ('light', 2), ('hot', 1)]"
4048,Bierwerk,152636,"[('dark', 9), ('coffee', 8), ('black', 7), ('sweet', 6), ('chocolate', 5), ('brown', 5), ('oily', 3), ('roasted', 3), ('light', 3), ('creamy', 2)]"
4049,Aegir Project Giant IPA,376534,"[('light', 11), ('medium', 10), ('orange', 8), ('pine', 8), ('amber', 7), ('bitter', 6), ('white', 5), ('peel', 4), ('balanced', 3), ('alcohol', 3)]"
4050,Devil's Peak Juicy Lucy,469988,"[('medium', 8), ('light', 7), ('white', 5), ('grapefruit', 4), ('orange', 4), ('bitter', 4), ('pineapple', 4), ('sweet', 3), ('fruity', 3), ('mango', 3)]"
4051,Darling Brew Long Claw,409219,"[('light', 10), ('white', 7), ('medium', 6), ('hazy', 6), ('spicy', 3), ('straw', 3), ('dry', 3), ('large', 2), ('full', 2), ('fresh', 2)]"
4052,Anvil Mjolnir,439555,"[('medium', 7), ('orange', 3), ('pine', 3), ('balanced', 2), ('white', 2), ('amber', 2), ('clear', 2), ('brilliant', 1), ('zest', 1), ('large', 1)]"
4053,Devil's Peak Vannie Hout,385478,"[('white', 11), ('light', 7), ('dry', 6), ('medium', 4), ('bitter', 4), ('hazy', 3), ('tart', 3), ('fruity', 3), ('sweet', 2), ('grapefruit', 2)]"
4054,Devil's Peak Dead Reckoning,539428,"[('medium', 10), ('grapefruit', 6), ('white', 5), ('sweet', 4), ('creamy', 4), ('orange', 4), ('dry', 4), ('light', 4), ('amber', 3), ('smooth', 3)]"
4055,Citizen Diplomat Czech Pils,306633,"[('medium', 6), ('spicy', 5), ('light', 5), ('white', 4), ('gold', 4), ('bready', 3), ('sweet', 2), ('clear', 2), ('bitter', 2), ('fruity', 2)]"
4056,CBC Cape of Good Hops,298815,"[('medium', 7), ('clear', 6), ('white', 5), ('malty', 5), ('caramel', 5), ('grass', 4), ('light', 4), ('amber', 3), ('harsh', 3), ('full', 3)]"
4057,Agar's Warrior IIPA,501163,"[('medium', 7), ('orange', 5), ('grapefruit', 4), ('white', 3), ('pine', 3), ('alcohol', 2), ('hazy', 2), ('apricot', 2), ('large', 1), ('balanced', 1)]"
4058,Dog and Fig Alternatiewe Alt,221974,"[('medium', 4), ('complex', 3), ('caramel', 3), ('dark', 3), ('brown', 2), ('sweet', 1), ('copper', 1), ('balanced', 1), ('lingering', 1), ('creamy', 1)]"
4059,Mad Giant Urban Legend,514354,"[('medium', 6), ('white', 3), ('hazy', 3), ('grapefruit', 2), ('pine', 2), ('peach', 1), ('balanced', 1), ('malty', 1), ('harsh', 1), ('caramel', 1)]"
4060,Jack Black Fresh Hop IPA,504189,"[('medium', 6), ('light', 4), ('pineapple', 3), ('brilliant', 2), ('white', 2), ('clear', 2), ('rocky', 2), ('copper', 1), ('large', 1), ('balanced', 1)]"
4061,CBC Harvest Lager,325477,"[('medium', 8), ('malty', 4), ('sweet', 3), ('bready', 3), ('brilliant', 2), ('amber', 2), ('clear', 2), ('bread', 2), ('caramel', 2), ('burnt', 1)]"
4062,Aegir Project A Wee Heavy,446117,"[('medium', 12), ('caramel', 6), ('complex', 4), ('tan', 4), ('copper', 3), ('full', 3), ('deep', 3), ('toffee', 3), ('dry', 3), ('lingering', 2)]"
4063,Agar's Wild Berry,366080,"[('medium', 5), ('white', 2), ('hazy', 2), ('light', 2), ('balanced', 1), ('lingering', 1), ('cloudy', 1), ('tart', 1), ('dark', 1), ('red', 1)]"
4064,Mountain Brewing Madala's Gold,435427,"[('banana', 9), ('medium', 6), ('bread', 3), ('sweet', 2), ('white', 2), ('alcohol', 2), ('hazy', 2), ('dry', 2), ('copper', 1), ('lingering', 1)]"
4065,Devil’s Peak Brewing Company,345665,"[('red', 4), ('coffee', 2), ('dark', 2), ('smooth', 2), ('roast', 1), ('black', 1), ('velvety', 1), ('vanilla', 1), ('chocolate', 1), ('deep', 1)]"
4066,Two Okes African Pale Ale,309934,"[('medium', 9), ('light', 3), ('buttery', 2), ('white', 2), ('clear', 2), ('bitter', 2), ('fruity', 2), ('dry', 2), ('copper', 1), ('peach', 1)]"
4067,Dog and Fig Baldadige Buchu,221988,"[('sweet', 2), ('medium', 2), ('light', 2), ('zest', 1), ('alcohol', 1), ('amber', 1), ('lime', 1), ('orange', 1), ('caramel', 1), ('frothy', 1)]"
4068,Anvil White Anvil,185774,"[('medium', 5), ('spicy', 4), ('light', 3), ('white', 2), ('malty', 2), ('creamy', 2), ('orange', 2), ('straw', 2), ('peel', 2), ('sweet', 1)]"
4069,Mad Giant,280167,"[('medium', 7), ('white', 3), ('light', 3), ('clear', 2), ('lime', 2), ('caramel', 2), ('sweet', 1), ('zest', 1), ('copper', 1), ('lingering', 1)]"
4070,The 400 Harambe Gorilla Ale,470116,"[('black', 9), ('medium', 9), ('dark', 8), ('chocolate', 6), ('grapefruit', 5), ('tan', 4), ('large', 3), ('alcohol', 3), ('bitter', 3), ('smooth', 3)]"
4071,Riot Valve IPA,324009,"[('white', 6), ('bitter', 5), ('fruity', 5), ('light', 5), ('grapefruit', 3), ('malty', 2), ('orange', 2), ('medium', 2), ('spicy', 2), ('sweet', 1)]"
4072,Devil's Peak Vin de Saison,345671,"[('white', 10), ('medium', 8), ('light', 8), ('dry', 6), ('hazy', 5), ('tart', 3), ('lemon', 3), ('sweet', 2), ('barnyard', 2), ('vanilla', 2)]"
4073,The Keghouse Jolly Pumpkin Ale,288876,"[('medium', 6), ('amber', 2), ('prunes', 2), ('balanced', 1), ('cloudy', 1), ('white', 1), ('creamy', 1), ('hazy', 1), ('coffee', 1), ('full', 1)]"
4074,Woodstock Californicator,344364,"[('sweet', 7), ('medium', 6), ('bitter', 5), ('dry', 5), ('white', 4), ('amber', 4), ('bread', 4), ('fruity', 4), ('malty', 3), ('clear', 3)]"
4075,Devil's Peak / Mikkeller Capenhagen,537067,"[('medium', 6), ('white', 5), ('fruity', 5), ('orange', 4), ('hazy', 4), ('light', 4), ('grapefruit', 3), ('dry', 3), ('peach', 2), ('lingering', 2)]"
4076,Devil's Peak / Fierce Beer Imperial Café Racer,526478,"[('chocolate', 10), ('medium', 8), ('vanilla', 8), ('coffee', 7), ('bitter', 5), ('sweet', 4), ('black', 4), ('espresso', 3), ('alcohol', 2), ('tan', 2)]"
4077,Mad Giant True Grit,280168,"[('amber', 4), ('medium', 4), ('light', 4), ('clear', 2), ('caramel', 2), ('lemon', 2), ('fruity', 2), ('deep', 2), ('sweet', 1), ('zest', 1)]"
4078,Red Sky Vampire,316531,"[('light', 9), ('medium', 8), ('coffee', 6), ('sweet', 5), ('dark', 5), ('chocolate', 5), ('brown', 4), ('creamy', 3), ('roasted', 3), ('tan', 3)]"
4079,CBC Mandarina Bavaria IPA,275415,"[('medium', 11), ('caramel', 11), ('light', 10), ('clear', 6), ('amber', 4), ('tangerine', 4), ('bitter', 4), ('sweet', 3), ('malty', 3), ('orange', 3)]"
4080,Mainstream American Pale Ale,319401,"[('medium', 3), ('white', 2), ('clear', 2), ('balanced', 1), ('bread', 1), ('pine', 1), ('bitter', 1), ('fruity', 1)]"
4081,CBC Red Weiss,324851,"[('medium', 10), ('caramel', 4), ('banana', 3), ('clove', 3), ('light', 3), ('balanced', 2), ('malty', 2), ('creamy', 2), ('amber', 2), ('hazy', 2)]"
4082,Jack Black Hooray IPA,432309,"[('medium', 7), ('orange', 4), ('pine', 4), ('white', 3), ('light', 3), ('large', 2), ('balanced', 2), ('grapefruit', 2), ('clear', 2), ('peel', 2)]"
4083,Æon,281227,"[('zest', 3), ('white', 3), ('orange', 3), ('spicy', 3), ('medium', 2), ('lemon', 2), ('light', 2), ('sweet', 1), ('hot', 1), ('balanced', 1)]"
4084,Urban Judas Peak Blonde Ale,455641,"[('medium', 3), ('grainy', 2), ('white', 2), ('clear', 2), ('fruity', 2), ('dry', 2), ('light', 2), ('sweet', 1), ('lingering', 1), ('bread', 1)]"
4085,Mainstream Altbier,290908,"[('medium', 7), ('light', 4), ('spicy', 3), ('copper', 2), ('hazy', 2), ('large', 1), ('complex', 1), ('malty', 1), ('creamy', 1), ('clear', 1)]"
4086,Darling Brew Godfather,498969,"[('medium', 8), ('caramel', 4), ('pine', 4), ('copper', 2), ('balanced', 2), ('grapefruit', 2), ('amber', 2), ('hazy', 2), ('smooth', 2), ('brilliant', 1)]"
4087,Agar's Brewery American Pale Ale,290542,"[('medium', 7), ('white', 3), ('sweet', 2), ('lingering', 2), ('clear', 2), ('pine', 2), ('zest', 1), ('balanced', 1), ('cloudy', 1), ('malty', 1)]"
4088,"Aegir Project, Noordhoek Rus Imperial Stout",549387,"[('dark', 3), ('roast', 2), ('roasted', 2), ('tan', 2), ('chocolate', 2), ('black', 1), ('balanced', 1), ('lingering', 1), ('burnt', 1), ('full', 1)]"
4089,Devil's Peak Toe The Line,539427,"[('sweet', 7), ('white', 7), ('hazy', 6), ('mango', 6), ('orange', 5), ('light', 5), ('fruity', 4), ('cloudy', 3), ('grapefruit', 3), ('gold', 3)]"
4090,Mad Giant Killer Hop,500002,"[('medium', 11), ('light', 5), ('pine', 4), ('clear', 3), ('white', 2), ('caramel', 2), ('bready', 2), ('pineapple', 2), ('dry', 2), ('brilliant', 1)]"
4091,The Booth Throat Punch,514584,"[('sweet', 11), ('bitter', 9), ('white', 6), ('hazy', 5), ('fruity', 5), ('peach', 4), ('medium', 4), ('grapefruit', 3), ('creamy', 3), ('peel', 3)]"
4092,The Booth / Mikkeller 대동강(Taedonggang) Pale Ale,395948,"[('light', 12), ('bitter', 10), ('grass', 7), ('white', 6), ('grapefruit', 5), ('mild', 5), ('fresh', 4), ('medium', 3), ('lemon', 3), ('sweet', 2)]"
4093,Amazing Shocking Stout,455968,"[('dark', 12), ('chocolate', 9), ('black', 6), ('roasted', 6), ('smooth', 5), ('coffee', 4), ('bitter', 4), ('roast', 2), ('round', 2), ('medium', 2)]"
4094,The Booth Kukmin IPA,497252,"[('bitter', 11), ('medium', 9), ('white', 8), ('grass', 8), ('light', 8), ('lemon', 7), ('sweet', 6), ('fresh', 5), ('grapefruit', 4), ('clear', 4)]"
4095,Wild Waves 설레임 Surleim(Year Round Version),396759,"[('tart', 3), ('fresh', 2), ('fruity', 2), ('frothy', 1), ('hazy', 1), ('full', 1), ('lemon', 1), ('dry', 1), ('mango', 1)]"
4096,Wild Waves Ruby Saison,455965,"[('fresh', 3), ('red', 3), ('fruity', 3), ('zest', 2), ('lemon', 2), ('white', 1), ('clear', 1), ('round', 1), ('hazy', 1), ('dark', 1)]"
4097,Magpie The Ghost Gose 고싸,297363,"[('sweet', 3), ('balanced', 2), ('cloudy', 2), ('lemon', 2), ('light', 2), ('malty', 1), ('round', 1), ('orange', 1), ('spicy', 1), ('hazy', 1)]"
4098,Magpie Country Folk,416941,"[('creamy', 2), ('spicy', 2), ('hazy', 1), ('dark', 1), ('gold', 1), ('fruity', 1), ('pepper', 1)]"
4099,Craftworks Jirisan Moon Bear IPA,148969,"[('sweet', 4), ('bitter', 4), ('fruity', 4), ('amber', 3), ('fresh', 3), ('pine', 3), ('grapefruit', 2), ('white', 2), ('hazy', 2), ('light', 2)]"
4100,The Hand and Malt Mocha Stout,287758,"[('coffee', 7), ('smooth', 6), ('chocolate', 5), ('roasted', 4), ('dark', 4), ('black', 3), ('tan', 3), ('fresh', 3), ('sweet', 2), ('balanced', 2)]"
4101,Wild Waves Brett IPA,387243,"[('sweet', 2), ('white', 2), ('clear', 2), ('lemon', 2), ('bitter', 2), ('medium', 1), ('full', 1), ('gold', 1), ('dry', 1)]"
4102,Galmegi Espresso Vanilla Stout,332343,"[('vanilla', 6), ('sweet', 3), ('roasted', 3), ('chocolate', 3), ('black', 2), ('coffee', 2), ('bitter', 2), ('ruby', 1), ('medium', 1), ('full', 1)]"
4103,ARK Be High IPA,332044,"[('medium', 7), ('caramel', 6), ('malty', 5), ('bitter', 5), ('white', 4), ('amber', 4), ('sweet', 3), ('clear', 3), ('orange', 3), ('hazy', 3)]"
4104,ARK Cosmic Dancer,349836,"[('light', 20), ('lemon', 9), ('bitter', 9), ('grass', 7), ('white', 6), ('fresh', 6), ('pine', 6), ('peach', 4), ('sharp', 4), ('dry', 4)]"
4105,Maloney's Combat Zone,326602,"[('medium', 4), ('bitter', 4), ('pine', 3), ('white', 2), ('gold', 2), ('fruity', 2), ('light', 2), ('sweet', 1), ('copper', 1), ('balanced', 1)]"
4106,Whasoo I Yuzually Drink Pale Ale,335918,"[('light', 2), ('white', 1), ('malty', 1), ('creamy', 1), ('clear', 1), ('orange', 1), ('earthy', 1), ('gold', 1), ('fresh', 1), ('lemon', 1)]"
4107,Galmegi Moonrise Pale Ale,268181,"[('mango', 2), ('sweet', 1), ('copper', 1), ('cloudy', 1), ('grapefruit', 1), ('white', 1), ('amber', 1), ('round', 1), ('medium', 1), ('mild', 1)]"
4108,Wild Waves Belgian Rye IPA,389146,"[('mild', 2), ('bitter', 1)]"
4109,ARK Black Swan,424867,"[('chocolate', 13), ('light', 11), ('coffee', 8), ('black', 7), ('dark', 7), ('bitter', 7), ('creamy', 5), ('medium', 4), ('roast', 3), ('sweet', 3)]"
4110,The Booth Kieuk Session IPA,507265,"[('light', 11), ('fresh', 7), ('lemon', 6), ('grass', 4), ('white', 3), ('bitter', 3), ('smooth', 3), ('lingering', 2), ('round', 2), ('dry', 2)]"
4111,Magpie Pale Ale,212142,"[('light', 5), ('pine', 4), ('medium', 3), ('bitter', 3), ('grass', 3), ('sweet', 2), ('white', 2), ('amber', 2), ('lemon', 2), ('fruity', 2)]"
4112,Akitu Romance Session IPA,387233,"[('light', 2), ('clear', 1), ('pear', 1), ('gold', 1), ('bitter', 1), ('prickly', 1), ('fruity', 1)]"
4113,Craftworks Geumgang Mountain Dark Ale,148967,"[('brown', 7), ('light', 6), ('sweet', 5), ('caramel', 5), ('nutty', 4), ('coffee', 3), ('chocolate', 3), ('roasted', 2), ('tan', 2), ('dark', 2)]"
4114,Magpie The Last Train,317302,"[('chocolate', 7), ('coffee', 3), ('roasted', 3), ('full', 2), ('sweet', 1), ('black', 1), ('robust', 1), ('balanced', 1), ('dark', 1), ('delicate', 1)]"
4115,Galmegi Lighthouse Blonde,268180,"[('malty', 3), ('light', 3), ('bread', 2), ('sweet', 1), ('balanced', 1), ('complex', 1), ('white', 1), ('hazy', 1), ('gold', 1), ('bitter', 1)]"
4116,Galmegi Doljanchi IIPA,332337,"[('balanced', 1), ('prickly', 1), ('fruity', 1)]"
4117,Magpie Porter,212144,"[('dark', 9), ('chocolate', 7), ('coffee', 5), ('roasted', 4), ('robust', 3), ('bitter', 3), ('brown', 3), ('black', 2), ('medium', 1), ('bread', 1)]"
4118,Galmegi IPA,268184,"[('pine', 4), ('copper', 1), ('dense', 1), ('grapefruit', 1), ('white', 1), ('amber', 1), ('clear', 1), ('medium', 1), ('full', 1), ('gold', 1)]"
4119,Goodman Garden Saison,506856,"[('mild', 3), ('fresh', 3), ('smooth', 3), ('white', 2), ('lingering', 1), ('tart', 1), ('full', 1), ('apple', 1)]"
4120,Amazing First Love (첫사랑),481012,"[('mango', 2), ('white', 1), ('medium', 1), ('hazy', 1), ('tangerine', 1), ('lemon', 1), ('pineapple', 1)]"
4121,Guarneri Taphouse IPA Sunchang,332729,"[('lemon', 2), ('sweet', 1), ('copper', 1), ('white', 1), ('amber', 1), ('clear', 1), ('round', 1), ('mild', 1), ('caramel', 1), ('fresh', 1)]"
4122,Magpie I'm 100,511616,"[('roast', 1), ('lingering', 1), ('malty', 1), ('dark', 1), ('light', 1)]"
4123,Magpie 5th Anniversary NE IIPA,511617,"[('creamy', 1)]"
4124,Pyrus Espresso Porter,332711,"[('chocolate', 5), ('coffee', 4), ('black', 2), ('roasted', 2), ('sweet', 1), ('complex', 1), ('round', 1), ('tan', 1), ('dark', 1), ('bitter', 1)]"
4125,Wild Waves Surleim+,443437,"[('round', 3), ('smooth', 3), ('tart', 2), ('fresh', 2), ('intense', 2), ('red', 2), ('fruity', 2), ('dry', 2), ('creamy', 1), ('amber', 1)]"
4126,Galmegi Yuja Gose,407383,"[('mild', 2)]"
4127,Galmegi Sour Red,386565,"[('sweet', 3), ('vanilla', 3), ('malty', 2), ('black', 1), ('ruby', 1), ('medium', 1), ('roasted', 1), ('red', 1), ('chocolate', 1), ('espresso', 1)]"
4128,The Hand and Malt Blanche de Hwado,287759,"[('light', 5), ('orange', 4), ('white', 3), ('medium', 3), ('sweet', 2), ('peel', 2), ('balanced', 1), ('lingering', 1), ('cloudy', 1), ('creamy', 1)]"
4129,Trevier Hoppy Lager,395982,"[('bitter', 3), ('white', 2), ('mild', 2), ('toast', 2), ('grass', 2), ('dense', 1), ('creamy', 1), ('orange', 1), ('oily', 1), ('full', 1)]"
4130,Goodman Garden Saison Fresh Peppermint,507272,"[('fresh', 3), ('round', 1), ('hazy', 1), ('sharp', 1)]"
4131,Galmegi Pumpkin Brown,386567,"[('brown', 3), ('sweet', 1), ('dense', 1), ('balanced', 1), ('round', 1), ('spicy', 1), ('nutty', 1), ('fruity', 1)]"
